,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
1061,0 days 01:29:06.380000,GAS,10,0 days 00:01:29.911000,20.0,2.0,,,18.191,38.719,33.001,0 days 01:27:54.769000,0 days 01:28:33.488000,0 days 01:29:06.489000,280.0,294.0,212.0,304.0,False,HARD,7.0,True,Alpine,0 days 01:27:36.469000,2025-12-07 13:32:43.532,1,19.0,False,,False,True,89.911,89.911
1062,0 days 01:30:35.822000,GAS,10,0 days 00:01:29.442000,21.0,2.0,,,18.096,38.477,32.869,0 days 01:29:24.585000,0 days 01:30:03.062000,0 days 01:30:35.931000,282.0,293.0,211.0,304.0,True,HARD,8.0,True,Alpine,0 days 01:29:06.380000,2025-12-07 13:34:13.443,1,19.0,False,,False,True,89.442,89.442
1063,0 days 01:32:05.512000,GAS,10,0 days 00:01:29.690000,22.0,2.0,,,17.961,38.624,33.105,0 days 01:30:53.892000,0 days 01:31:32.516000,0 days 01:32:05.621000,283.0,294.0,210.0,303.0,False,HARD,9.0,True,Alpine,0 days 01:30:35.822000,2025-12-07 13:35:42.885,1,18.0,False,,False,True,89.69,89.69
1064,0 days 01:33:35.241000,GAS,10,0 days 00:01:29.729000,23.0,2.0,,,18.036,38.536,33.157,0 days 01:32:23.657000,0 days 01:33:02.193000,0 days 01:33:35.350000,281.0,292.0,211.0,303.0,False,HARD,10.0,True,Alpine,0 days 01:32:05.512000,2025-12-07 13:37:12.575,1,18.0,False,,False,True,89.729,89.729
1065,0 days 01:35:04.988000,GAS,10,0 days 00:01:29.747000,24.0,2.0,,,18.07,38.679,32.998,0 days 01:33:53.420000,0 days 01:34:32.099000,0 days 01:35:05.097000,284.0,295.0,212.0,301.0,False,HARD,11.0,True,Alpine,0 days 01:33:35.241000,2025-12-07 13:38:42.304,1,18.0,True,TRACK LIMITS AT TURN 4 LAP 24 ,False,True,89.747,89.747
1066,0 days 01:36:34.703000,GAS,10,0 days 00:01:29.715000,25.0,2.0,,,18.047,38.709,32.959,0 days 01:35:23.144000,0 days 01:36:01.853000,0 days 01:36:34.812000,,294.0,210.0,302.0,False,HARD,12.0,True,Alpine,0 days 01:35:04.988000,2025-12-07 13:40:12.051,1,18.0,False,,False,True,89.715,89.715
1067,0 days 01:38:04.558000,GAS,10,0 days 00:01:29.855000,26.0,2.0,,,18.089,38.782,32.984,0 days 01:36:52.901000,0 days 01:37:31.683000,0 days 01:38:04.667000,283.0,292.0,210.0,302.0,False,HARD,13.0,True,Alpine,0 days 01:36:34.703000,2025-12-07 13:41:41.766,1,18.0,False,,False,True,89.855,89.85499999999999
1068,0 days 01:39:34.530000,GAS,10,0 days 00:01:29.972000,27.0,2.0,,,18.076,38.787,33.109,0 days 01:38:22.743000,0 days 01:39:01.530000,0 days 01:39:34.639000,282.0,293.0,210.0,303.0,False,HARD,14.0,True,Alpine,0 days 01:38:04.558000,2025-12-07 13:43:11.621,1,18.0,False,,False,True,89.972,89.97200000000001
1069,0 days 01:41:04.501000,GAS,10,0 days 00:01:29.971000,28.0,2.0,,,18.056,38.721,33.194,0 days 01:39:52.695000,0 days 01:40:31.416000,0 days 01:41:04.610000,,293.0,209.0,303.0,False,HARD,15.0,True,Alpine,0 days 01:39:34.530000,2025-12-07 13:44:41.593,1,18.0,False,,False,True,89.971,89.971
1070,0 days 01:42:34.481000,GAS,10,0 days 00:01:29.980000,29.0,2.0,,,18.023,38.791,33.166,0 days 01:41:22.633000,0 days 01:42:01.424000,0 days 01:42:34.590000,283.0,292.0,208.0,303.0,False,HARD,16.0,True,Alpine,0 days 01:41:04.501000,2025-12-07 13:46:11.564,1,18.0,False,,False,True,89.98,89.97999999999999
1071,0 days 01:44:04.436000,GAS,10,0 days 00:01:29.955000,30.0,2.0,,,18.131,38.677,33.147,0 days 01:42:52.721000,0 days 01:43:31.398000,0 days 01:44:04.545000,284.0,294.0,211.0,303.0,False,HARD,17.0,True,Alpine,0 days 01:42:34.481000,2025-12-07 13:47:41.544,1,18.0,False,,False,True,89.955,89.955
